OBJECTID,NAME,NBR,STREETADDR,CITY,ZIP,TYPE,GCSCORE,GCMETHOD,DAFID,POINT_X,POINT_Y,x,y
2739,TESORO FASTRAC 10,,2690 S 700 E,SALT LAKE CITY,84106,Convenience Grocery,100,AddressPoints.AddressGrid,R25425,426375.600318375,4507269.99452307,426375.6003,4507269.9945
2740,TESORO,,1689 S 1300 E,SALT LAKE CITY,84106,Convenience Grocery,100,AddressPoints.AddressGrid,R25426,427935.273754596,4509556.81992128,427935.2738,4509556.8199
2741,TESORO,,273 W 1700 S,SUNSET,84015,Convenience Grocery,100,Centerlines.StatewideRoads,R25431,413417.38651854,4549151.58753647,413417.3865,4549151.5875
2742,CHEVRON BILLS,,118 S CTR ST,MINERSVILLE,84752,Convenience Grocery,100,AddressPoints.AddressGrid,R2568,331542.162208806,4231286.58154951,331542.1622,4231286.5815
2743,JOES MAIN STREET MARKET,,10 S MAIN ST,PANGUITCH,84759,Grocery Store,100,AddressPoints.AddressGrid,R26750,373633.895794899,4187091.65523568,373633.8958,4187091.6552
2744,WINEGARS SUPERMARKETS INC,,3371 S ORCHARD DR,BOUNTIFUL,84010,Supermarket,79,Centerlines.StatewideRoads,R27532,424472.558240142,4522803.45560612,424472.5582,4522803.4556
2745,WINEGARS SUPERMARKETS INC,,1080 W 300 N,CLEARFIELD,84015,Supermarket,100,AddressPoints.AddressGrid,R27535,412126.540416683,4552514.5367802,412126.5404,4552514.5368
2746,SINCLAIR - BLAIRS,,2991 MONROE,OGDEN,84403,Convenience Grocery,90.9199981689453,AddressPoints.AddressGrid,R2775,419541.673593235,4562555.11594841,419541.6736,4562555.1159
2747,REAMS,8,7235 W 3500 S,MAGNA,84044,Supermarket,100,AddressPoints.AddressGrid,R28186,410076.954785049,4505484.54618033,410076.9548,4505484.5462
2748,MACEYS OREM,11,880 N STATE ST,OREM,84057,Supermarket,100,AddressPoints.AddressGrid,R28192,440422.671243607,4462750.42541725,440422.6712,4462750.4254
2749,SMITHS,75,632 S 100 W,PAYSON,84651,Grocery Store,100,AddressPoints.AddressGrid,R28207,437292.980241207,4431826.90646391,437292.9802,4431826.9065
2750,SINCLAIR - TUGS ONE STOP,,10 N STATE ST,MARYSVALE,84750,Grocery Store,,Manually Placed,R28428,392669,4256416,392669,4256416
2751,HARMONS,2,7755 S 700 E,MIDVALE,84047,Supermarket,100,AddressPoints.AddressGrid,R28437,426363.446313726,4495862.00629918,426363.4463,4495862.0063
2752,DANS FOODS,,2330 E 3300 S,SALT LAKE CITY,84109,Supermarket,100,AddressPoints.AddressGrid,R28440,430396.494501301,4505630.60306781,430396.4945,4505630.6031
2753,PAYSON MARKET,,586 N MAIN ST,PAYSON,84651,Grocery Store,100,AddressPoints.AddressGrid,R28479,437656.584066428,4433771.60985726,437656.5841,4433771.6099
2754,DAYS MARKET,,3121 N CANYON RD,PROVO,84604,Supermarket,100,AddressPoints.AddressGrid,R28489,444570.493330753,4458490.41894355,444570.4933,4458490.4189
2755,SMITHS,65,8055 W 3500 S,MAGNA,84044,Supermarket,100,AddressPoints.AddressGrid,R28932,408431.18004098,4505503.10435696,408431.18,4505503.1044
2756,KOHLERS MARKET,,300 E MAIN ST,LEHI,84043,Grocery Store,100,AddressPoints.AddressGrid,R28958,428347.751157503,4471082.34365696,428347.7512,4471082.3437
2757,BIMBO BAKERIES USA,,1363 N STATE ST,OREM,84057,Retail,100,AddressPoints.AddressGrid,R28985,439973.585644566,4463721.85477394,439973.5856,4463721.8548
2758,CHAOS ASIAN MARKET,,329 N STATE ST,OREM,84057,Specialty Grocery,100,AddressPoints.AddressGrid,R29044,440620.943015896,4461567.44955353,440620.943,4461567.4496
2759,REAMS,9,10650 S 700 E,SANDY,84070,Supermarket,100,Centerlines.StatewideRoads,R29137,426145.693704526,4490026.66826262,426145.6937,4490026.6683
2760,THESTORE,,2050 E 6200 S,SALT LAKE CITY,84121,Supermarket,100,AddressPoints.AddressGrid,R29140,429596.55077149,4498913.34364961,429596.5508,4498913.3436
2761,SINCLAIR RUBY`S INN,,26 South Main Street,BRYCE CANYON CITY,84717,Convenience Grocery,,Manually Placed,R29446,398024,4170065,398024,4170065
2762,MACEY`S MILLCREEK,,4530 S HIGHLAND DR,HOLLADAY,84117,Supermarket,100,AddressPoints.AddressGrid,R29542,428789.875700044,4502827.18374463,428789.8757,4502827.1837
2763,SMITHS,82,1080 W HWY 40,VERNAL,84078,Supermarket,100,AddressPoints.AddressGrid,R29547,623132.507492345,4479104.12594643,623132.5075,4479104.1259
2764,PHILLIPS 66 ,,812 W 200 N,CEDAR CITY,84720,Convenience Grocery,100,AddressPoints.AddressGrid,R29932,317091.301279179,4172472.80312954,317091.3013,4172472.8031
2765,HILLS & HOLLOWS,,840 W HWY 12,BOULDER,84716,Convenience Grocery,100,Centerlines.StatewideRoads,R29951,461392.420816034,4194650.59418969,461392.4208,4194650.5942
2766,DAVIS FOOD & DRUG,4,495 N STATE ST,VERKIN,84745,Supermarket,100,AddressPoints.AddressGrid,R29979,298237.544269076,4120633.80145192,298237.5443,4120633.8015
2767,STEWARTS MARKET,,245 W HIGHWAY 40,ROOSEVELT,84066,Supermarket,100,Centerlines.StatewideRoads,R30008,585346.489974375,4460514.94492873,585346.49,4460514.9449
2768,REAMS,,2396 E 7000 S,SALT LAKE CITY,84121,Supermarket,100,Centerlines.StatewideRoads,R30092,430440.915042839,4497325.61199518,430440.915,4497325.612
2769,HARMONS,73,5454 S REDWOOD RD,TAYLORSVILLE,84123,Supermarket,100,AddressPoints.AddressGrid,R30197,420475.283529958,4500568.48797573,420475.2835,4500568.488
2770,STANS MARKET,,4195 W 5415 S,KEARNS,84118,Supermarket,100,AddressPoints.AddressGrid,R30200,416217.504594338,4500606.86428022,416217.5046,4500606.8643
2771,LUCKY`S,,1585 W 3500 S,WEST VALLEY CITY,84119,Supermarket,100,AddressPoints.AddressGrid,R30340,420901.571668962,4505376.70549303,420901.5717,4505376.7055
2772,STANDARD MARKET,,9009 W 2700 S,MAGNA,84044,Grocery Store,100,Centerlines.StatewideRoads,R30354,406532.630384034,4507247.87489681,406532.6304,4507247.8749
2773,BOWMANS SUPERSTORE,,326 N MAIN ST,KAYSVILLE,84037,Supermarket,100,AddressPoints.AddressGrid,R3037,420925.510742265,4543783.09566373,420925.5107,4543783.0957
2774,DAVIS FOOD & DRUG,3,3765 S 2700 W,WEST VALLEY CITY,84119,Supermarket,100,Centerlines.StatewideRoads,R30376,419070.018119485,4504810.45035247,419070.0181,4504810.4504
2775,GNC,120,3601 S 2700 W,WEST VALLEY CITY,84119,Health Food,100,Centerlines.StatewideRoads,R30394,419074.59295225,4505248.58193773,419074.593,4505248.5819
2776,SMITHS,66,4065 S REDWOOD RD,MURRAY,84123,Supermarket,100,AddressPoints.AddressGrid,R30408,420752.41015028,4504027.54832749,420752.4102,4504027.5483
2777,REAMS,2,2783 S STATE ST,SALT LAKE CITY,84115,Supermarket,100,AddressPoints.AddressGrid,R30452,425063.260180656,4507016.43804006,425063.2602,4507016.438
2778,FISH LAKE RESORTS,,2 N HIGHWAY 25,RICHFIELD,84701,Grocery Store,,Manually Placed,R30552,435648,4265482,435648,4265482
2779,HITE MARINA VILLAGE,,HWY 95,HITE,84533,Convenience Grocery,,Manually Placed,R30951,554180,4192299,554180,4192299
2780,SINCLAIR BULLFROG,,HWY 276,BULLFROG,84533,Convenience Grocery,,Manually Placed,R31012,524274,4152644,524274,4152644
2781,CHERRY HILLS,,1325 S MAIN ST,KAYSVILLE,84037,Convenience Grocery,100,AddressPoints.AddressGrid,R31018,423142.391444764,4540822.78804914,423142.3914,4540822.788
2782,BAKERS CASH & CARRY,,44 W VINE ST,MURRAY,84107,Retail,100,AddressPoints.AddressGrid,R31078,424561.166136368,4501832.05895161,424561.1661,4501832.059
2783,BIMBO BAKERIES USA,,4370 WASHINGTON BLVD SOUTH,OGDEN,84403,Grocery Store,92.4300003051758,AddressPoints.AddressGrid,R31097,418554.574898365,4559416.38949467,418554.5749,4559416.3895
2784,SMITHS,69 (ROSEPARK),1174 W 600 N,SALT LAKE CITY,84116,Supermarket,100,AddressPoints.AddressGrid,R31289,421971.590468859,4515121.50937055,421971.5905,4515121.5094
2785,ASSOCIATED FRESH MARKETS,2365,1740 PARK AVE,PARK CITY,84060,Supermarket,100,Centerlines.StatewideRoads,R31410,457089.911538463,4500976.25456621,457089.9115,4500976.2546
2786,SMITHS,178,156 S MAIN ST,BRIGHAM CITY,84302,Supermarket,100,AddressPoints.AddressGrid,R31412,415164.080953136,4595506.02868526,415164.081,4595506.0287
2787,HOLIDAY OIL,51,153 W 9000 S,SANDY,84070,Convenience Grocery,100,AddressPoints.AddressGrid,R31514,424147.484470686,4493380.08337044,424147.4845,4493380.0834
2788,CHUCK WAGON GENERAL STORE,,CTR & MAIN ST,TORREY,84775,Grocery Store,88.5299987792969,Centerlines.StatewideRoads,R31542,463181.995623981,4239079.50122542,463181.9956,4239079.5012
2789,LDS MAGNA BISHOPS STOREHOUSE,,3648 S 7200 W,MAGNA,84044,Grocery Store,100,AddressPoints.AddressGrid,R31805,410145.535113687,4505227.8084945,410145.5351,4505227.8085
2790,ANA`S LASAL STORE,,2 Main St,LASAL,84530,Grocery Store,,Manually Placed,R32049,653023,4241953,653023,4241953
2791,MELON VINE GROCERY,,76 S BROADWAY,GREEN RIVER,84525,Grocery Store,100,Centerlines.StatewideRoads,R32094,572281.688095347,4316509.04529565,572281.6881,4316509.0453
2792,LIN`S INC PRICE,,760 W PRICE RIVER DR,PRICE,84501,Supermarket,100,AddressPoints.AddressGrid,R32110,515111.744623747,4383353.05352481,515111.7446,4383353.0535
2793,SHELL - C MART,,795 E 700 S,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R32172,271888.866452819,4108680.30307435,271888.8665,4108680.3031
2794,SUPERIOR GAS AND FOOD,,1950 W 3500 S,WEST VALLEY CITY,84119,Convenience Grocery,100,AddressPoints.AddressGrid,R32255,420262.066369363,4505544.50872102,420262.0664,4505544.5087
2795,SINCLAIR GREYSTONE MARKET,,360 E MAIN ST,TREMONTON,84337,Convenience Grocery,100,Centerlines.StatewideRoads,R32401,403438.242572193,4618424.51164986,403438.2426,4618424.5116
2796,SINCLAIR,,327 W MAIN ST,TREMONTON,84337,Convenience Grocery,100,AddressPoints.AddressGrid,R32404,402597.223004178,4618380.84694364,402597.223,4618380.8469
2797,CASA BLANCA 2,,676 W CTR ST,MIDVALE,84047,Specialty Grocery,100,AddressPoints.AddressGrid,R33175,423051.431319478,4495960.80457408,423051.4313,4495960.8046
2798,PHILLIPS 66 ,,734 S MAIN ST,CEDAR CITY,84720,Convenience Grocery,100,AddressPoints.AddressGrid,R33222,317724.980174487,4170618.27326209,317724.9802,4170618.2733
2799,SMITHS,63,550 N MAIN ST,HEBER CITY,84032,Grocery Store,100,AddressPoints.AddressGrid,R33389,465131.23365473,4485005.51473755,465131.2337,4485005.5147
2800,GNC,,24 W 100 S,BRIGHAM CITY,84302,Health Food,100,AddressPoints.AddressGrid,R3339,415153.583679934,4595687.59392195,415153.5837,4595687.5939
2801,THEGROCERY STORE,,1224 S 400 E,SALT LAKE CITY,84111,Grocery Store,100,AddressPoints.AddressGrid,R33406,425712.28124449,4510522.4994453,425712.2812,4510522.4994
2802,KITCHEN KNEADS LLC,,3030 GRANT AVE,OGDEN,84401,Retail,100,AddressPoints.AddressGrid,R33551,418395.062288668,4562473.13558601,418395.0623,4562473.1356
2803,RITE AID,6132,220 S 7TH E,SALT LAKE CITY,84102,Convenience Grocery,83.3499984741211,Centerlines.StatewideRoads,R33574,425495.98917371,4514405.0192093,425495.9892,4514405.0192
2804,NOLAN`S SINCLAIR,,210 S 700 E,SALT LAKE CITY,84102,Convenience Grocery,100,AddressPoints.AddressGrid,R33682,426445.983560647,4512994.43325796,426445.9836,4512994.4333
2805,HARMONS EMIGRATION MARKET,,1706 E 1300 S,SALT LAKE CITY,84108,Grocery Store,100,AddressPoints.AddressGrid,R33692,428918.891921215,4510398.25850889,428918.8919,4510398.2585
2806,JOHNS MARKETPLACE,,4141 S REDWOOD RD,TAYLORSVILLE,84123,Grocery Store,100,AddressPoints.AddressGrid,R33707,420782.210433156,4503790.35728831,420782.2104,4503790.3573
2807,ASSOCIATED FRESH MARKETS,2367,1825 W 4700 S,TAYLORSVILLE,84118,Supermarket,100,AddressPoints.AddressGrid,R33771,420438.536112695,4502154.18880221,420438.5361,4502154.1888
2808,SMITHS,133,845 E 4500 S,SALT LAKE CITY,84107,Supermarket,100,AddressPoints.AddressGrid,R33781,426709.26463959,4503074.15506819,426709.2646,4503074.1551
2809,SUPERMERCADO,,1179 NAVAJO ST,SALT LAKE CITY,84104,Supermarket,100,AddressPoints.AddressGrid,R33865,421555.423706007,4510636.53547289,421555.4237,4510636.5355
2810,STOUFFERS THRIFT STORE,,1055 N 1750 W,SPRINGVILLE,84663,Convenience Grocery,100,AddressPoints.AddressGrid,R33993,445279.121921397,4448153.39622324,445279.1219,4448153.3962
2811,SOUTHEAST SUPERMARKET,,422 E 900 S,SALT LAKE CITY,84111,Specialty Grocery,100,AddressPoints.AddressGrid,R34496,425783.694723124,4511325.68702744,425783.6947,4511325.687
2812,LIBERTY HEIGHTS FRESH,,1290 S 1100 E,SALT LAKE CITY,84105,Grocery Store,100,AddressPoints.AddressGrid,R34818,427400.803836526,4510459.8986642,427400.8038,4510459.8987
2813,ASSOCIATED FRESH MARKETS,2371,2040 S 2300 E,SALT LAKE CITY,84108,Supermarket,100,AddressPoints.AddressGrid,R35226,430243.316453018,4508683.96608569,430243.3165,4508683.9661
2814,LINS RICHFIELD,,250 S MAIN,RICHFIELD,84701,Supermarket,90.9199981689453,AddressPoints.AddressGrid,R35227,405665.030214293,4291207.23060249,405665.0302,4291207.2306
2815,ASSOCIATED FRESH MARKETS,2350,1638 S 900 E,SALT LAKE CITY,84105,Supermarket,100,AddressPoints.AddressGrid,R35228,426832.962613595,4509586.97521804,426832.9626,4509586.9752
2816,RIDLEYS FAMILY MARKETS,151,74 S 100 E,TREMONTON,84337,Supermarket,100,AddressPoints.AddressGrid,R35238,403084.441270726,4618341.38471434,403084.4413,4618341.3847
2817,SMITHS,131,1485 S HARRISON BLVD,OGDEN,84404,Supermarket,100,AddressPoints.AddressGrid,R35259,420678.260976442,4565928.36735668,420678.261,4565928.3674
2818,FRANZ FAMILY BAKERIES,,1714 N MAIN ST,LAYTON,84041,Convenience Grocery,100,AddressPoints.AddressGrid,R35267,416315.300477106,4548683.11559415,416315.3005,4548683.1156
2819,DAL SOGLIO 66 INC,,7398 S 700 W,MIDVALE,84047,Convenience Grocery,100,Centerlines.StatewideRoads,R35290,422983.173127485,4496618.52572534,422983.1731,4496618.5257
2820,CHEVRON,,125 E RIVERSIDE DR,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R35725,270597.562627843,4107056.81067214,270597.5626,4107056.8107
2821,DOCK,,HWY 276,LAKE POWELL,84533,Convenience Grocery,,Manually Placed,R36063,523112,4152258,523112,4152258
2822,KENTS FOODS,,260 N MAIN ST,BRIGHAM CITY,84302,Supermarket,100,AddressPoints.AddressGrid,R36072,415316.061699701,4596587.11556499,415316.0617,4596587.1156
2823,SILVER EAGLE SAMCO ,,289 S 100 E,KANAB,84741,Convenience Grocery,100,AddressPoints.AddressGrid,R36080,364293.591949538,4100768.23399638,364293.5919,4100768.234
2824,SMITHS,135,1316 N HWY 89,FARMINGTON,84025,Supermarket,100,AddressPoints.AddressGrid,R36277,423729.946379703,4539432.10818157,423729.9464,4539432.1082
2825,CHEVRON ,,MI MARKER 10 - HWY 12 BRYCE CANYON,BRYCE CANYON CITY,84764,Convenience Grocery,,Manually Placed,R3635,392694,4174487,392694,4174487
2826,FOODTOWN ,,135 S MAIN,LOA,84747,Grocery Store,90.9199981689453,AddressPoints.AddressGrid,R36360,443929.282572312,4250365.0623466,443929.2826,4250365.0623
2827,PARES MARKET,,1745 W CARRIAGE SQ,TAYLORSVILLE,84129,Grocery Store,100,AddressPoints.AddressGrid,R36396,420595.020662815,4503701.31841461,420595.0207,4503701.3184
2828,KOA,,1121 N MAIN ST,CEDAR CITY,84720,Convenience Grocery,100,AddressPoints.AddressGrid,R36489,318072.712790888,4174122.9633392,318072.7128,4174122.9633
2829,STEVES MINI MART,,851 W SUNSET BLVD,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R36504,268821.720543071,4111830.6127261,268821.7205,4111830.6127
2830,ARTS BREWING SUPPLIES,,640 S WASHINGTON (250 W,SALT LAKE CITY,84101,Retail,90.9199981689453,AddressPoints.AddressGrid,R36708,424137.460549326,4511980.47880711,424137.4605,4511980.4788
2831,TESORO,,249 N MAIN ST,BRIGHAM CITY,84302,Convenience Grocery,100,AddressPoints.AddressGrid,R36807,415225.073730189,4596535.43668154,415225.0737,4596535.4367
2832,LAINIES,,6990 N HWY 38,HONEYVILLE,84314,Grocery Store,100,AddressPoints.AddressGrid,R36871,410104.22124336,4610002.26874221,410104.2212,4610002.2687
2833,SMITHS,136,350 FREEDOM BLVD,PROVO,84601,Supermarket,100,AddressPoints.AddressGrid,R36983,443742.593998039,4454431.4268984,443742.594,4454431.4269
2834,BLACKBURNS SERVICE,,178 E MAIN ST,BICKNELL,84715,Convenience Grocery,100,AddressPoints.AddressGrid,R36992,452730.884177251,4243692.21446887,452730.8842,4243692.2145
2835,ASSOCIATED FRESH MARKETS,2372,3865 S 2300 E,SALT LAKE CITY,84109,Supermarket,100,AddressPoints.AddressGrid,R37057,430431.773135643,4504407.12777737,430431.7731,4504407.1278
2836,K O A CAMPGROUND,,MANDERFIELD RD,BEAVER,84713,Convenience Grocery,,Manually Placed,R37092,356737,4239764,356737,4239764
2837,SHOPKO,084,1553 W 9000 S,WEST JORDAN,84088,Convenience Grocery,100,AddressPoints.AddressGrid,R37196,420854.71679766,4493219.21335473,420854.7168,4493219.2134
2838,MACEYS,,187 E 1000 N,SPANISH FORK,84660,Supermarket,100,AddressPoints.AddressGrid,R37198,444484.18319121,4441743.28646204,444484.1832,4441743.2865
2839,SAN JUAN TRADING CO,,HWY 163,MEXICAN HAT,84531,Grocery Store,,Manually Placed,R37294,600543,4112280,600543,4112280
2840,STEWARTS THRIFTWAY,,621 E MAIN ST,CASTLE DALE,84513,Grocery Store,100,Centerlines.StatewideRoads,R37399,499358.55308175,4340294.99529418,499358.5531,4340294.9953
2841,SHOPKO,087,1018 WASHINGTON BLVD,OGDEN,84404,Convenience Grocery,100,AddressPoints.AddressGrid,R37413,418756.424653696,4566587.17566596,418756.4247,4566587.1757
2842,SHOPKO,082,5959 S STATE ST,MURRAY,84107,Convenience Grocery,100,AddressPoints.AddressGrid,R37414,425012.305247076,4499330.64506468,425012.3052,4499330.6451
2843,SHOPKO,088,1150 N MAIN ST,LAYTON,84041,Convenience Grocery,100,AddressPoints.AddressGrid,R37416,417513.555859847,4547822.39488004,417513.5559,4547822.3949
2844,MACEYS WEST JORDAN,,7859 S 3200 W,WEST JORDAN,84088,Supermarket,100,AddressPoints.AddressGrid,R37441,418301.665793607,4495752.66898473,418301.6658,4495752.669
2845,SINCLAIR-BEAVER CAR & TRUCK,,1035 N MAIN ST,BEAVER,84713,Convenience Grocery,100,AddressPoints.AddressGrid,R37503,356413.45323773,4239067.54608936,356413.4532,4239067.5461
2846,GOOD EARTH NATURAL FOODS,,7905 S 700 E,SANDY,84070,Grocery Store,100,AddressPoints.AddressGrid,R37594,426289.582543205,4495513.47316128,426289.5825,4495513.4732
2847,SHOPKO,085,5800 S REDWOOD RD,SALT LAKE CITY,84123,Convenience Grocery,100,AddressPoints.AddressGrid,R37690,420524.943707029,4499929.11493621,420524.9437,4499929.1149
2848,KITCHEN KNEADS,,7579 S REDWOOD RD,WEST JORDAN,84084,Retail,100,AddressPoints.AddressGrid,R37693,420622.962343606,4496257.66578958,420622.9623,4496257.6658
2849,CHEVRON SUNSET GAS & MARKETPLA,,929 W SUNSET BLVD,SAINT GEORGE,84770,Convenience Grocery,100,AddressPoints.AddressGrid,R37712,268624.304980731,4111842.22376835,268624.305,4111842.2238
2850,SMITHS,189,20 N BLUFF ST,SAINT GEORGE,84770,Supermarket,100,AddressPoints.AddressGrid,R37973,269727.012901953,4110089.23483206,269727.0129,4110089.2348
2851,SINCLAIR - FIRST STOP,,195 E TELEGRAPH ST,WASHINGTON,84780,Convenience Grocery,100,AddressPoints.AddressGrid,R38132,277317.996287807,4112317.41332926,277317.9963,4112317.4133
2852,MOUNT NEBO THRIFTWAY,,965 N MAIN ST,NEPHI,84648,Supermarket,100,AddressPoints.AddressGrid,R38218,428242.144969342,4397282.08581497,428242.145,4397282.0858
2853,TEXACO - SUNMART,954,750 S BLUFF,SAINT GEORGE,84770,Convenience Grocery,90.9199981689453,AddressPoints.AddressGrid,R38553,270066.336562102,4108610.43495026,270066.3366,4108610.435
2854,SHOPKO,083,2165 E 9400 S,SANDY,84092,Convenience Grocery,100,AddressPoints.AddressGrid,R38829,429793.813190587,4492638.04866965,429793.8132,4492638.0487
2855,NPS,,1600 S EMPIRE RD,SALT LAKE CITY,84104,Grocery Store,100,AddressPoints.AddressGrid,R39160,420352.434804846,4509822.87846177,420352.4348,4509822.8785
2856,SHOPKO,091,1374 N MAIN ST,LOGAN,84321,Convenience Grocery,100,Centerlines.StatewideRoads,R39557,430650.195460952,4623149.22519891,430650.1955,4623149.2252
2857,CHEVRON ,,MILE MARKER 30 HWY 276,TICABOO,84533,Convenience Grocery,,Manually Placed,R39677,524717,4165872,524717,4165872
2858,RIVERS EDGE AT DEER PARK,,7000 N OLD HWY 40,HEBER CITY,84032,Convenience Grocery,100,Centerlines.StatewideRoads,R39851,463785.76181904,4493626.27135004,463785.7618,4493626.2714
2859,LA DIANA ,,56 S 900 W,SALT LAKE CITY,84104,Grocery Store,100,AddressPoints.AddressGrid,R39938,422595.642223028,4513385.74904911,422595.6422,4513385.749
2860,COTTONWOOD CONVENIENCE STORE,,878 E MAIN ST,ENTERPRISE,84725,Convenience Grocery,100,Centerlines.StatewideRoads,R40077,261392.397302572,4161996.62149256,261392.3973,4161996.6215
2861,FISH LAKE RESORTS,,743 S HIGHWAY 25,FISH LAKE,84701,Convenience Grocery,,Manually Placed,R40123,435648,4265482,435648,4265482
2862,PETERSONS FRESH MARKET,,1784 W 12600 S,RIVERTON,84065,Supermarket,100,AddressPoints.AddressGrid,R40258,420418.084528698,4486307.63604433,420418.0845,4486307.636
2863,DANS FOODS,,1360 S FOOTHILL DR,SALT LAKE CITY,84108,Supermarket,100,AddressPoints.AddressGrid,R40626,430139.93084188,4510243.47941761,430139.9308,4510243.4794
2864,SINCLAIR SNS QUICK STOP,,110 PATTERSON ST,OGDEN,84401,Convenience Grocery,100,AddressPoints.AddressGrid,R4090,417948.552280532,4562463.4875617,417948.5523,4562463.4876
